g_song_id,g_artist_id,g_artist_name,g_full_song_title,g_song_title
85909,24133,Yung Jaroc,Got Them 30's by Yung Jaroc (Ft. Chief Keef),Got Them 30's
85936,1583,French Montana,Funkmaster Flex (Freestyle) by French Montana,Funkmaster Flex (Freestyle)
85943,19340,Chuck Berry,Reelin' and Rockin' by Chuck Berry,Reelin' and Rockin'
85947,20626,James Deano,Grace à Dieu by James Deano,Grace à Dieu
85948,59,2Pac,"Don't Go To Sleep by 2Pac (Ft. Dr. Dre, Eminem & The Notorious B.I.G.)",Don't Go To Sleep
85949,2455,Rim'K,Chef de famille by Rim'K,Chef de famille
85955,2036,Ideal J,Le Combat Continue by Ideal J,Le Combat Continue
85956,255,Lloyd Banks,Microphone by Lloyd Banks,Microphone
85975,75,Styles P,Yo Trill Shit by Styles P (Ft. Bun B),Yo Trill Shit
85979,173,Slaughterhouse,Coffin by Slaughterhouse (Ft. Busta Rhymes),Coffin
85989,958,Sufjan Stevens,Chicago by Sufjan Stevens,Chicago
85992,74,Twista,Do You by Twista,Do You
86005,361,Sway UK,Silver & Gold by Sway UK (Ft. Akon),Silver & Gold
86010,148,Nelly,Pretty Toes by Nelly (Ft. Jazze Pha & T.I.),Pretty Toes
86016,326,Trey Songz,Playin' Hard by Trey Songz,Playin' Hard
86019,820,Mac Miller,Tim Westwod Freestyle 2012 by Mac Miller,Tim Westwod Freestyle 2012
86020,964,TLC,All That Theme Song by TLC,All That Theme Song
86023,12871,Dead Celebrity Status,Erica by Dead Celebrity Status (Ft. Joss Stone),Erica
86028,14381,Nitty Scott,Flower Child by Nitty Scott (Ft. Kendrick Lamar),Flower Child
86030,20372,Jaye,Gods by Jaye (Ft. Ab-Soul),Gods
86032,24192,Donovan,Hurdy Gurdy Man by Donovan,Hurdy Gurdy Man
86035,326,Trey Songz,Fumble by Trey Songz,Fumble
86037,2060,Triple C's,Walking On Water by Triple C's (Ft. Rick Ross),Walking On Water
86047,885,Vybz Kartel,Touch a Button by Vybz Kartel,Touch a Button
86052,15855,Psy 4 de la Rime,Les Cités D'Or by Psy 4 de la Rime,Les Cités D'Or
86071,20203,Chief Chill,"Corona Beach (Intro.) by Chief Chill (Ft. Earth, Wind & Fire)",Corona Beach (Intro.)
86082,931,Boosie Badazz,Hatin' by Boosie Badazz,Hatin'
86087,223,Common,No Sell Out by Common,No Sell Out
86089,2318,Sir Michael Rocks,Can't Hide It by Sir Michael Rocks (Ft. Rockie Fresh),Can't Hide It
86092,23344,JJ DOOM,Borin Convo by JJ DOOM,Borin Convo
86094,326,Trey Songz,So Sophisticated (Remix) by Trey Songz,So Sophisticated (Remix)
86096,1631,Kid Ink,I just by Kid Ink,I just
86098,255,Lloyd Banks,My Block by Lloyd Banks,My Block
86099,10662,Metallica,Sad But True by Metallica,Sad But True
86105,326,Trey Songz,Never Again by Trey Songz,Never Again
86106,24218,The Verve Pipe,The Freshmen by The Verve Pipe,The Freshmen
86111,238,Immortal Technique,Hysteria by Immortal Technique,Hysteria
86114,492,Big Sean,Abstain by Big Sean (Ft. Yungboyz),Abstain
86120,13277,Lou Reed,Walk on the Wild Side by Lou Reed,Walk on the Wild Side
86121,23836,Theory of a Deadman,Santa Monica by Theory of a Deadman,Santa Monica
86123,119,Beanie Sigel,Dangerous by Beanie Sigel (Ft. The Game & Young Chris),Dangerous
86129,16808,Chief Keef,My Niggas by Chief Keef (Ft. SD),My Niggas
86130,42,The Game,Dead by The Game,Dead
86131,310,Wiz Khalifa,"Work Hard, Play Hard (Remix) by Wiz Khalifa (Ft. Jeezy & Lil Wayne)","Work Hard, Play Hard (Remix)"
86133,1583,French Montana,Life be a movie by French Montana,Life be a movie
86140,16808,Chief Keef,Appreciation by Chief Keef,Appreciation
86142,506,Tech N9ne,Stress Relief by Tech N9ne,Stress Relief
86145,506,Tech N9ne,Pain Killer by Tech N9ne,Pain Killer
86146,506,Tech N9ne,00N9NA by Tech N9ne,00N9NA
86147,12936,RiFF RAFF,Break Away by RiFF RAFF,Break Away
86155,2269,Wooh da Kid,Problem by Wooh da Kid (Ft. Gucci Mane),Problem
86167,14325,2 Chainz,Fuk Da Roof by 2 Chainz,Fuk Da Roof
86170,326,Trey Songz,Pretty Girl's Lie by Trey Songz,Pretty Girl's Lie
86174,506,Tech N9ne,All Day All Night by Tech N9ne (Ft. Krizz Kaliko),All Day All Night
86184,405,E-40,Scorpio by E-40 (Ft. London & Tech N9ne),Scorpio
86187,12776,Max Herre,Berlin - Tel Aviv by Max Herre (Ft. Sophie Hunger),Berlin - Tel Aviv
86188,14598,Iggy Azalea,Burgundy Shit by Iggy Azalea,Burgundy Shit
86200,24250,Sukey howlett,Hittin it hard by Sukey howlett (Ft. Nelly),Hittin it hard
86208,931,Boosie Badazz,Thug Me Like That by Boosie Badazz,Thug Me Like That
86214,173,Slaughterhouse,Our Way (Outro) by Slaughterhouse,Our Way (Outro)
86217,12776,Max Herre,Fühlt sich wie fliegen an by Max Herre (Ft. Clueso & Cro),Fühlt sich wie fliegen an
86223,506,Tech N9ne,"Livin' Like I'm Dyin' by Tech N9ne (Ft. Ces Cru, Krizz Kaliko & Kutt Calhoun)",Livin' Like I'm Dyin'
86226,14963,Dizzy Wright,Wake Up by Dizzy Wright,Wake Up
86227,12776,Max Herre,Rap ist by Max Herre (Ft. Megaloh),Rap ist
86228,34,Jadakiss,Nightmares & Migraines by Jadakiss,Nightmares & Migraines
86231,831,Fat Trel,E Street Flow by Fat Trel (Ft. Wale),E Street Flow
86239,24269,Buzz Aldrin aka Doc Rendezvous,Rocket Experience by Buzz Aldrin aka Doc Rendezvous,Rocket Experience
86249,12776,Max Herre,Aufruhr (Freedom Time) by Max Herre (Ft. Fetsum & Patrice),Aufruhr (Freedom Time)
86251,2224,Avril Lavigne,Complicated by Avril Lavigne,Complicated
86270,326,Trey Songz,Bad Decisions by Trey Songz,Bad Decisions
86272,12417,A$AP Rocky,Jacking For Beats Freestyle by A$AP Rocky (Ft. A$AP Ant),Jacking For Beats Freestyle
86274,12776,Max Herre,Solang by Max Herre (Ft. Tua),Solang
86276,108,50 Cent,50 For President by 50 Cent,50 For President
86279,24281,Daijah swagg,Let me love you by Daijah swagg (Ft. Mario),Let me love you
86292,16671,Fun.,We Are Young [Remix] by Fun. (Ft. J. Cash),We Are Young [Remix]
86302,931,Boosie Badazz,What I Learned from the Streets by Boosie Badazz (Ft. Shell),What I Learned from the Streets
86305,455,Lil B,Based Niggas by Lil B,Based Niggas
86307,774,The Rolling Stones,"Cool, Calm and Collected by The Rolling Stones","Cool, Calm and Collected"
86308,326,Trey Songz,I wanna rock (freestyle by Trey Songz,I wanna rock (freestyle
86315,115,Chamillionaire,Hands on the Wheel (Freestyle) by Chamillionaire,Hands on the Wheel (Freestyle)
86317,24308,Elvis Costello,Everyday I Write the Book by Elvis Costello,Everyday I Write the Book
86319,132,Usher,Dive by Usher,Dive
86320,13944,Rap Contenders,Lunik vs Alpha Wann by Rap Contenders (Ft. Alpha Wann & Lunik),Lunik vs Alpha Wann
86321,12776,Max Herre,Vida by Max Herre (Ft. Aloe Blacc),Vida
86323,24310,"Johnny ""Guitar"" Watson","A Real Mother for Ya by Johnny ""Guitar"" Watson",A Real Mother for Ya
86324,1745,Childish Gambino,Mc DJ Freestyle by Childish Gambino,Mc DJ Freestyle
86326,1877,Sinik,Légitime défonce by Sinik (Ft. Alonzo),Légitime défonce
86328,203,Public Enemy,41:19 by Public Enemy,41:19
86330,1326,Organized Konfusion,Drop Bombs by Organized Konfusion,Drop Bombs
86341,13088,Muse,Madness by Muse,Madness
86342,15740,Lana Del Rey,Big Bad Wolf by Lana Del Rey,Big Bad Wolf
86343,420,Blu,BeGO(o)D! by Blu (Ft. Sene),BeGO(o)D!
86351,291,Xzibit,Louis XIII by Xzibit (Ft. Tha Alkaholiks & King T),Louis XIII
86359,1180,Mann,Bend Ya (Official) by Mann (Ft. Frank Ocean & Kendrick Lamar),Bend Ya (Official)
86362,255,Lloyd Banks,Make Money by Lloyd Banks,Make Money
86366,24326,Danger Mouse & Jemini,Medieval by Danger Mouse & Jemini (Ft. The Pharcyde),Medieval
86368,21894,A$AP Mob,"Full Metal Jacket by A$AP Mob (Ft. A$AP Ant, A$AP Ferg, A$AP Nast, A$AP Rocky, A$AP Twelvyy & Da$h)",Full Metal Jacket
86369,21894,A$AP Mob,Bangin' on Waxx by A$AP Mob (Ft. A$AP Ferg & A$AP Nast),Bangin' on Waxx
86371,21894,A$AP Mob,Persian Wine by A$AP Mob (Ft. A$AP Ferg),Persian Wine
86377,21894,A$AP Mob,Freeze by A$AP Mob (Ft. A$AP Rocky & Jim Jones),Freeze
86378,21894,A$AP Mob,"Underground Killa$ by A$AP Mob (Ft. A$AP Ferg, A$AP Rocky & Raekwon)",Underground Killa$
86380,21894,A$AP Mob,"Gotham City by A$AP Mob (Ft. A$AP Ferg, A$AP Nast & A$AP Twelvyy)",Gotham City
86381,21894,A$AP Mob,Choppas on Deck by A$AP Mob (Ft. A$AP Ferg),Choppas on Deck
86384,22129,The Supreme Court of the United States,"Fortnightly Corp. v. United Artists Television, Inc. by The Supreme Court of the United States","Fortnightly Corp. v. United Artists Television, Inc."
86386,2032,Die Antwoord,XP€N$IV $H1T by Die Antwoord,XP€N$IV $H1T
86389,22129,The Supreme Court of the United States,"Sony Corp. v. Universal City Studios, Inc. (1984) by The Supreme Court of the United States","Sony Corp. v. Universal City Studios, Inc. (1984)"
86394,22129,The Supreme Court of the United States,MGM Studios v. Grokster by The Supreme Court of the United States (Ft. Justice David Souter),MGM Studios v. Grokster
86408,278,Jeremih,I Like by Jeremih (Ft. Ludacris),I Like
86410,1583,French Montana,Drop a Gem On 'Em by French Montana (Ft. Maino),Drop a Gem On 'Em
86416,1450,YG,Say Stop by YG (Ft. G Austin),Say Stop
86436,1583,French Montana,Lie To Me by French Montana (Ft. Chinx & Flip),Lie To Me
86437,697732,Shy Grey,Call Me Castro by Shy Grey,Call Me Castro
86438,24343,Vic Spencer,Out the Water by Vic Spencer (Ft. Chance the Rapper),Out the Water
86439,1583,French Montana,Red Light by French Montana (Ft. Big Cheeze & Chinx),Red Light
86447,7105,Kia Shine,Kush by Kia Shine (Ft. 8Ball & Young Buck),Kush
86452,255,Lloyd Banks,Shot Down by Lloyd Banks,Shot Down
86454,334,Justin Timberlake,Last Night by Justin Timberlake,Last Night
86455,31651,Holy Bible (KJV),Matthew 14 by Holy Bible (KJV),Matthew 14
86472,2427,Rhyme Asylum,Dawn Of A New Species by Rhyme Asylum,Dawn Of A New Species
86483,1177,Taylor Swift,The Best Day by Taylor Swift,The Best Day
86485,2076,Prince Ea,Smoking Weed With the President by Prince Ea,Smoking Weed With the President
86486,1403,Jay Rock,Lift Me Up by Jay Rock,Lift Me Up
86488,18425,The Living Tombstone,Love Me Cheerilee by The Living Tombstone (Ft. WoodenToaster),Love Me Cheerilee
86491,15266,Garth Brooks,Rodeo by Garth Brooks,Rodeo
86495,24360,Janis Joplin,Me and Bobby McGee by Janis Joplin,Me and Bobby McGee
86508,14456,Ces Cru,Tempus Fugit by Ces Cru,Tempus Fugit
86509,14456,Ces Cru,Peter Parker by Ces Cru,Peter Parker
86510,14456,Ces Cru,Klick Clack Bang by Ces Cru,Klick Clack Bang
86511,14456,Ces Cru,Colosseum by Ces Cru,Colosseum
86513,14456,Ces Cru,One Bomb State by Ces Cru (Ft. Info Gates),One Bomb State
86514,14456,Ces Cru,Livin' Life by Ces Cru,Livin' Life
86515,14456,Ces Cru,Time Is Now by Ces Cru,Time Is Now
86516,278,Jeremih,Rated R (The Masterpiece) by Jeremih,Rated R (The Masterpiece)
86517,14456,Ces Cru,It's Over by Ces Cru (Ft. Krizz Kaliko & Tech N9ne),It's Over
86521,402,Young Buck,Money Talk by Young Buck (Ft. Tha City Paper),Money Talk
86522,24366,Dixie Chicks,Goodbye Earl by Dixie Chicks,Goodbye Earl
86525,402,Young Buck,Go Loco by Young Buck (Ft. Tha City Paper),Go Loco
86530,492,Big Sean,How It Feel by Big Sean,How It Feel
86531,12504,Rockie Fresh,Reach for the Stars by Rockie Fresh (Ft. Frank Ocean),Reach for the Stars
86537,20461,Isaiah G,Tribute To A Tribe by Isaiah G,Tribute To A Tribe
86538,2525,Macklemore & Ryan Lewis,Thrift Shop by Macklemore & Ryan Lewis (Ft. Wanz),Thrift Shop
86540,88749,Packy,REFS by Packy (Ft. Green Skeem),REFS
86546,759,Keri Hilson,Gimmie What I Want by Keri Hilson,Gimmie What I Want
86576,13654,DJ GI Joe,"In The Trenches by DJ GI Joe (Ft. Hasan Salaam, Immortal Technique & J. Arch)",In The Trenches
86584,14325,2 Chainz,Too Easy by 2 Chainz (Ft. Cap-1),Too Easy
86588,810,Obie Trice,Spend The Day by Obie Trice (Ft. Drey Skonie),Spend The Day
86605,12776,Max Herre,KAHEDI Dub by Max Herre (Ft. Marteria),KAHEDI Dub
86606,16808,Chief Keef,Ugly by Chief Keef (Ft. Soulja Boy),Ugly
86607,740,Sean Paul,Punkie by Sean Paul,Punkie
86611,12776,Max Herre,DuDuDu / Nicht vorbei (bis es vorbei ist) by Max Herre,DuDuDu / Nicht vorbei (bis es vorbei ist)
86612,12776,Max Herre,1992 by Max Herre,1992
86615,20821,AV,"""Shoes Off"" by AV (Ft. Juicy J & Makati)","""Shoes Off"""
86620,743,​deadmau5,Professional Griefers by ​deadmau5 (Ft. Gerard Way),Professional Griefers
86621,12776,Max Herre,Yvonne by Max Herre,Yvonne
86636,560,Elton John,Sorry Seems To Be The Hardest Word by Elton John,Sorry Seems To Be The Hardest Word
86641,326,Trey Songz,Forever Yours by Trey Songz,Forever Yours
86643,4667,Tragedy Khadafi,Enemies of the State (Remix) by Tragedy Khadafi (Ft. Big Pun & Canibus),Enemies of the State (Remix)
86652,2036,Ideal J,Cash (Remix) by Ideal J,Cash (Remix)
86655,459,Robin Thicke,Sex Therapy by Robin Thicke,Sex Therapy
86661,1460,Red Hot Chili Peppers,Magpies On Fire by Red Hot Chili Peppers,Magpies On Fire
86666,182,Yelawolf,Mixin' Up The Medicine (Remix) by Yelawolf (Ft. Juelz Santana),Mixin' Up The Medicine (Remix)
86668,24418,Cheech And Chong,Earache My Eye by Cheech And Chong,Earache My Eye
86671,12524,The Strokes,Is This It by The Strokes,Is This It
86676,24421,No Doubt,Push and Shove by No Doubt (Ft. Busy Signal & Major Lazer),Push and Shove
86677,24422,Oxxxymiron,Жук в муравейнике (Beetle in an anthill) by Oxxxymiron (Ft. Schokk),Жук в муравейнике (Beetle in an anthill)
86678,16669,The Smiths,Asleep by The Smiths,Asleep
86680,446,Miguel,Pussy Is Mine by Miguel,Pussy Is Mine
86683,1121,Black Sabbath,Electric Funeral by Black Sabbath,Electric Funeral
86685,13,Gucci Mane,Out My Circle by Gucci Mane (Ft. V-Nasty),Out My Circle
86686,506,Tech N9ne,Earregular by Tech N9ne,Earregular
86687,13,Gucci Mane,Giseppes by Gucci Mane,Giseppes
86690,74,Twista,Purple Swag (freestyle) by Twista,Purple Swag (freestyle)
86691,147,Lupe Fiasco,Ayesha Says (Intro) by Lupe Fiasco (Ft. Ayesha Jaco),Ayesha Says (Intro)
86692,147,Lupe Fiasco,Strange Fruition by Lupe Fiasco (Ft. Casey Benjamin),Strange Fruition
86693,147,Lupe Fiasco,ITAL (Roses) by Lupe Fiasco,ITAL (Roses)
86694,147,Lupe Fiasco,Audubon Ballroom by Lupe Fiasco,Audubon Ballroom
86695,147,Lupe Fiasco,Put Em Up by Lupe Fiasco,Put Em Up
86696,147,Lupe Fiasco,Heart Donor by Lupe Fiasco (Ft. Poo Bear),Heart Donor
86697,147,Lupe Fiasco,Brave Heart by Lupe Fiasco (Ft. Poo Bear),Brave Heart
86698,147,Lupe Fiasco,Cold War by Lupe Fiasco (Ft. Jane),Cold War
86699,147,Lupe Fiasco,Unforgivable Youth by Lupe Fiasco (Ft. Jason Evigan),Unforgivable Youth
86700,147,Lupe Fiasco,Hood Now (Outro) by Lupe Fiasco,Hood Now (Outro)
86701,12683,Jack Mushroom,Royalty (Snippet) by Jack Mushroom,Royalty (Snippet)
86702,147,Lupe Fiasco,Things We Must Do for Others by Lupe Fiasco,Things We Must Do for Others
86703,18792,PJ Morton,Lover by PJ Morton (Ft. Lil Wayne),Lover
86705,24903,Talib Kweli & Z-Trip,Fly Away by Talib Kweli & Z-Trip (Ft. Jessica Care Moore),Fly Away
86708,16808,Chief Keef,Ballin' by Chief Keef,Ballin'
86711,13756,ROES,This Is Me by ROES,This Is Me
86715,12997,Shinedown,45 by Shinedown,45
86720,209,Canibus,Metaphor Meteors by Canibus,Metaphor Meteors
86722,1617,Baby Bash,Sexy Eyes by Baby Bash (Ft. Russell Lee),Sexy Eyes
86724,1401,Lecrae,Mayday by Lecrae (Ft. Ashton Jones & Big K.R.I.T.),Mayday
86727,24433,Stevie Ray Vaughan,Cold Shot by Stevie Ray Vaughan,Cold Shot
86728,24433,Stevie Ray Vaughan,Texas Flood by Stevie Ray Vaughan,Texas Flood
86729,24433,Stevie Ray Vaughan,Pride and Joy by Stevie Ray Vaughan,Pride and Joy
86736,56,Nas,"N.Y. State of Mind, Pt. III by Nas (Ft. Alicia Keys & Rakim)","N.Y. State of Mind, Pt. III"
86742,14388,Bigflo & Oli,Freestyle by Bigflo & Oli (Ft. Wawad),Freestyle
86763,74,Twista,Still Feels So Good by Twista (Ft. Jazze Pha),Still Feels So Good
86769,614,Yung Joc,Mollie by Yung Joc (Ft. T-Pain),Mollie
86776,17588,Cold War Kids,"God, Make Up Your Mind by Cold War Kids","God, Make Up Your Mind"
86783,403,N.O.R.E.,"The Change (Freestyle Cypher) by N.O.R.E. (Ft. 50 Cent, Consequence & Punchline)",The Change (Freestyle Cypher)
86790,14857,Ateyaba,Raise it up freestyle by Ateyaba,Raise it up freestyle
86793,1261,Sexion d'Assaut,Parce que souvent by Sexion d'Assaut,Parce que souvent
86796,4,Lil Wayne,No lie by Lil Wayne (Ft. JAY-Z),No lie
86804,2467,Matisyahu,Buffalo Soldier by Matisyahu (Ft. Shyne),Buffalo Soldier
86808,14186,Azealia Banks,Slow Hands by Azealia Banks,Slow Hands
86811,326,Trey Songz,Check Me Out by Trey Songz (Ft. Meek Mill & Puff Daddy),Check Me Out
86813,196,Lloyd,All of Me by Lloyd (Ft. Wale),All of Me
86815,13,Gucci Mane,Jewelry by Gucci Mane,Jewelry
86818,22786,Uptown,"Keep Flying by Uptown (Ft. Bas, Sheezy & Trayn Blacktie Dillinger)",Keep Flying
86819,23815,Xavas,Lass nicht los by Xavas (Ft. Kool Savas & Xavier Naidoo),Lass nicht los
86822,24477,Sokis,Make some money by Sokis (Ft. Lil Wayne),Make some money
86823,2069,Calvin Harris,We'll Be Coming Back by Calvin Harris (Ft. Example),We'll Be Coming Back
86825,12455,Eko Fresh,Rap Lexikon by Eko Fresh,Rap Lexikon
86826,455,Lil B,Total Recall by Lil B,Total Recall
86830,2621,LMFAO,Hot Dog by LMFAO,Hot Dog
86836,455,Lil B,Based Jam by Lil B,Based Jam
86841,12936,RiFF RAFF,Leanin by RiFF RAFF (Ft. Ghetty),Leanin
86846,475,Pac Div,Black Acura by Pac Div (Ft. Mac Miller & Raven Sorvino),Black Acura
86851,2049,Ab-Soul,Picture That by Ab-Soul (Ft. JaVonté),Picture That
86853,20278,4tune,Vs. Matsche - [HR 8tel-Finale - VBT 2012] by 4tune,Vs. Matsche - [HR 8tel-Finale - VBT 2012]
86855,20278,4tune,Vs. Mikz - [32stel-Finale - VBT 2012] by 4tune (Ft. HappyBeckmann & Ésmaticx),Vs. Mikz - [32stel-Finale - VBT 2012]
86859,820,Mac Miller,Planecarboat by Mac Miller (Ft. ScHoolboy Q),Planecarboat
86860,24496,Chai Tulani,"Tonight by Chai Tulani (Ft. J. Cole, Kendrick Lamar & Lil B)",Tonight
86861,18280,Nacho Picasso,Villians in my Circle by Nacho Picasso,Villians in my Circle
86863,12936,RiFF RAFF,Terror Wrist by RiFF RAFF,Terror Wrist
86864,12936,RiFF RAFF,Time by RiFF RAFF,Time
86865,75,Styles P,Gripping Over Here by Styles P (Ft. French Montana & Pusha-T),Gripping Over Here
86868,2427,Rhyme Asylum,Enemies of The Faith by Rhyme Asylum,Enemies of The Faith
86869,77,DMX,Spellbound by DMX,Spellbound
86877,633,Dom Kennedy,"Beats, Hoes, and Rhymes by Dom Kennedy (Ft. Casey Veggies & ScHoolboy Q)","Beats, Hoes, and Rhymes"
86880,12936,RiFF RAFF,ICU by RiFF RAFF (Ft. Fat Pimp),ICU
86886,12936,RiFF RAFF,Larry Bird by RiFF RAFF,Larry Bird
86887,764,MGMT,Time to Pretend by MGMT,Time to Pretend
86892,117146,King of the Dot,PoRich vs Dizaster (Title Match) by King of the Dot (Ft. Dizaster & PoRich),PoRich vs Dizaster (Title Match)
86905,24512,Grave Plott,Die Again by Grave Plott (Ft. Tech N9ne),Die Again
86909,1261,Sexion d'Assaut,Tel père tel fils by Sexion d'Assaut,Tel père tel fils
86910,1261,Sexion d'Assaut,Itinéraire d'un chomeur by Sexion d'Assaut,Itinéraire d'un chomeur
86912,12455,Eko Fresh,Der Don (Last Chapter) by Eko Fresh (Ft. Ado Kojo),Der Don (Last Chapter)
86913,18769,Garbage,Blood for Poppies by Garbage,Blood for Poppies
86916,10662,Metallica,One by Metallica,One
86920,1414,Third Eye Blind,Faster by Third Eye Blind,Faster
86926,14195,Deftones,Pink Maggit by Deftones,Pink Maggit
86932,18769,Garbage,Milk by Garbage,Milk
86933,40152,Unknown Artist,Sandwitches (Remix) by Unknown Artist,Sandwitches (Remix)
86938,455,Lil B,Flexin Maybak by Lil B,Flexin Maybak
86939,68,Kid Cudi,King Wizard by Kid Cudi,King Wizard
86942,8436,Jonas Brothers,Hold On by Jonas Brothers,Hold On
